GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,RUR,Rural,,,,,,,,,,,No data,,,,,,Not available
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,No data,,,,,,Not available
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,100.0 [90.9-109.2],100.04749,90.87909,109.21589,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,25.2 [21.3-29.5],25.15888,21.29602,29.46015,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,24.2 [20.4-28.5],24.22692,20.40454,28.50888,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,189.0 [175.1-203.0],189.04114,175.05241,203.02986,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,21.6 [17.5-26.3],21.58426,17.52458,26.28468,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,12.9 [10.3-16.2],12.91915,10.25158,16.15590,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,61.8 [56.6-66.8],61.83789,56.58714,66.82588,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,122.4 [106.2-138.6],122.39858,106.15635,138.64082,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,No data,,,,,,Not available
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,27.1 [21.8-33.0],27.05474,21.79559,33.04664,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,206.9 [186.8-227.0],206.86662,186.75133,226.98193,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,34.0 [30.6-37.5],33.95491,30.61216,37.46559,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,23.0 [18.8-27.9],23.03307,18.79556,27.89773,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,56.8 [50.5-62.8],56.79432,50.54553,62.83411,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,9.5 [8.1-11.1],9.47103,8.05329,11.10820,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,7.3 [6.0-8.9],7.31717,6.01705,8.87168,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,44.5 [40.5-48.6],44.53807,40.52473,48.62393,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,19.4 [16.4-22.9],19.44088,16.43126,22.85102,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,42.5 [39.9-45.1],42.50111,39.90715,45.13703,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,35.8 [31.9-39.8],35.77319,31.89641,39.84549,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,22.6 [20.2-25.2],22.62603,20.20803,25.24182,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,24.5 [19.2-30.7],24.47563,19.15033,30.71912,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,36.5 [33.4-39.7],36.51876,33.42379,39.72931,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,42.6 [38.1-47.0],42.55408,38.11395,46.99420,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,21.1 [18.1-24.4],21.08423,18.08533,24.43209,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,3.5 [2.9-4.2],3.47899,2.88252,4.19356,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,59.2 [55.3-62.9],59.15220,55.30786,62.88775,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,33.1 [29.7-36.7],33.12166,29.71910,36.71031,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,50.1 [46.7-53.6],50.12440,46.65372,53.59389,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,41.6 [37.6-45.7],41.60397,37.60698,45.71452,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,No data,,,,,,Not available
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,18.4 [15.1-22.2],18.38501,15.09726,22.20153,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,16.5 [14.3-18.9],16.49591,14.31998,18.92943,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,23.7 [21.4-26.2],23.71938,21.44128,26.15893,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,124.6 [116.4-132.8],124.59900,116.41360,132.78439,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,No data,,,,,,Not available
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,FMLE,Female,,,,,,,,,,,,,,No data,,,,,,Not available
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,No data,,,,,,Not available
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,MLE,Male,,,,,,,,,,,,,,No data,,,,,,Not available
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,22.4 [17.1-28.8],22.39044,17.09349,28.75943,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,29.0 [23.2-35.5],28.95312,23.15014,35.53806,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,20.1 [15.9-25.1],20.13970,15.94052,25.11457,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,24.9 [19.2-31.5],24.86554,19.24540,31.48697,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,5.2 [3.5-7.6],5.21375,3.52731,7.64260,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE02,Decile 2,,4.6 [2.3-8.9],4.60003,2.33774,8.85313,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,5.7 [3.3-9.9],5.72651,3.26474,9.85544,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,32.9 [27.6-38.7],32.91723,27.61522,38.69306,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,46.9 [42.3-51.5],46.90438,42.31837,51.54328,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,19.2 [15.3-23.7],19.17394,15.34592,23.68965,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE01,Decile 1 (poorest),,194.9 [169.6-222.9],194.85127,169.59566,222.85852,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,192.8 [124.5-286.5],192.83533,124.45975,286.48376,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE07,Decile 7,,210.2 [161.2-269.3],210.16948,161.15837,269.30060,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,209.7 [182.5-239.8],209.70251,182.51495,239.75221,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,18.7 [13.7-24.9],18.67976,13.71821,24.91755,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE06,Decile 6,,23.8 [18.1-30.6],23.79147,18.09371,30.61287,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE03,Decile 3,,0,0.00000,0.00000,0.00000,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE05,Decile 5,,0,0.00000,0.00000,0.00000,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE02,Decile 2,,No data,,,,,,Not available
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE04,Decile 4,,No data,,,,,,Not available
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE09,Decile 9,,No data,,,,,,Not available
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE10,Decile 10 (richest),,43.9 [40.5-47.3],43.87854,40.49582,47.31911,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,,,,WEALTHDECILE08,Decile 8,,23.4 [19.8-27.6],23.44764,19.75104,27.59816,,,
