GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,64.6 [62.2-67.0],64.64406,62.17024,67.04188,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,37.5 [26.3-50.2],37.51236,26.32264,50.21674,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,56.1 [53.5-58.6],56.07230,53.50698,58.60557,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,51.9 [45.7-58.0],51.86495,45.72369,57.95038,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,43.4 [39.5-47.4],43.42795,39.52884,47.41013,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,47.7 [43.0-52.4],47.69502,43.00266,52.42843,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,95.8 [94.1-97.0],95.78602,94.12229,96.99386,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,81.8 [72.7-88.4],81.79985,72.70373,88.35050,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,87.0 [83.8-89.7],87.04669,83.83999,89.69528,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,66.1 [53.2-77.0],66.07350,53.18093,76.95431,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,68.8 [64.9-72.5],68.84525,64.89198,72.54173,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,95.0 [93.7-96.0],94.99184,93.68438,96.04007,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,96.0 [95.5-96.5],96.01603,95.52346,96.45640,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,49.0 [45.8-52.3],49.04120,45.76521,52.32545,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,56.8 [55.3-58.3],56.80550,55.34639,58.25289,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,58.7 [57.6-59.8],58.66334,57.55585,59.76213,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,7.1 [5.5-9.0],7.05508,5.53317,8.95592,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,9.5 [8.6-10.5],9.50413,8.61777,10.47122,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,5.9 [4.8-7.2],5.87601,4.78326,7.19953,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,54.2 [45.5-62.7],54.19958,45.47322,62.67567,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,53.8 [51.2-56.4],53.77613,51.17881,56.35313,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,32.9 [25.7-41.0],32.90715,25.74541,40.96210,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,46.2 [43.7-48.7],46.19718,43.67603,48.73793,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,63.0 [54.9-71.1],63.00460,54.92311,71.08609,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,54.1 [50.5-57.6],54.07381,50.53174,57.61588,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,2.6 [1.9-3.4],2.56846,1.91123,3.44376,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,56.3 [50.9-61.7],56.34228,50.86089,61.67299,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,62.5 [59.9-65.0],62.47252,59.86102,65.01343,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,74.5 [71.2-77.6],74.50472,71.17555,77.57055,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3322,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,159.8 [99.2-247.3],159.80821,99.19085,247.30015,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,54.0 [52.3-55.8],54.02111,52.25622,55.77598,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,67.8 [65.4-70.0],67.76880,65.43521,70.01703,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,15.3 [12.9-17.9],15.26307,12.91747,17.94682,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,25.6 [23.5-27.8],25.58540,23.51220,27.77502,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,44.9 [41.4-48.4],44.85498,41.35601,48.40564,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,28.0 [24.0-32.4],27.98418,23.99749,32.35125,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,36.5 [33.7-39.4],36.48792,33.71149,39.35725,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,57.4 [53.4-61.3],57.39409,53.36871,61.32382,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,66.3 [54.3-78.3],66.31263,54.30026,78.32501,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,33.2 [24.1-43.8],33.20757,24.09172,43.78320,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,6.3 [5.4-7.3],6.27501,5.35882,7.34669,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,6.0 [5.4-6.7],6.03406,5.43414,6.69976,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,93.3 [88.9-96.0],93.28510,88.90685,96.01284,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,63.2 [54.6-71.2],63.24683,54.55177,71.15789,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,78.5 [74.7-81.8],78.46792,74.70893,81.80430,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,88.4 [82.9-92.2],88.37472,82.93511,92.24257,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,86.2 [81.4-90.0],86.21998,81.38324,89.95520,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,91.4 [90.0-92.7],91.42438,89.98125,92.67656,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,56.2 [48.8-63.3],56.18897,48.83028,63.28509,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,55.7 [52.3-59.0],55.67338,52.29553,58.99958,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,58.5 [53.5-63.4],58.51978,53.47943,63.38789,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,2.6 [1.4-4.8],2.61821,1.41800,4.78497,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,34.5 [32.4-36.7],34.53760,32.42283,36.71537,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,56.7 [53.3-60.0],56.65391,53.28788,59.95964,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,3.6 [2.1-6.2],3.64462,2.12458,6.18347,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,5.6 [4.6-6.8],5.58004,4.55257,6.82282,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,11.2 [8.5-14.8],11.24400,8.48811,14.75043,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,27.3 [21.4-34.0],27.29572,21.44736,34.04761,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,36.3 [33.7-38.9],36.28358,33.73097,38.91591,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,72.3 [68.3-76.0],72.28288,68.27772,75.96040,,,
