GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,7820.968611,7820.96861,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,11050.61635,11050.61635,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,4502.46442,4502.46442,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,1863.781547,1863.78155,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,3263.68274,3263.68274,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,10987.69066,10987.69066,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGELT1,<1 year,,MLE,Male,,,,,,,,0.1111309,0.11113,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,0.016366053,0.01637,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,0.026527665,0.02653,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,0.236883979,0.23688,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,0.433966601,0.43397,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,0.010817326,0.01082,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,0.01702922,0.01703,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,0.088336962,0.08834,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,0.166356375,0.16636,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,0.070881288,0.07088,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,0.013013786,0.01301,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,0.054144058,0.05414,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,0.107838447,0.10784,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,0.541787817,0.54179,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGELT1,<1 year,,MLE,Male,,,,,,,,0.083912812,0.08391,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,0.018197608,0.01820,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,0.036915414,0.03692,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,0.380821731,0.38082,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,1,1.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,0.008479083,0.00848,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,0.013426405,0.01343,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,0.135528404,0.13553,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,0.270269159,0.27027,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,0.010958184,0.01096,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,0.015356969,0.01536,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,0.050723139,0.05072,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.08985621,0.08986,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,0.173997829,0.17400,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGELT1,<1 year,,FMLE,Female,,,,,,,,0.085806429,0.08581,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,0.02257075,0.02257,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,0.040374591,0.04037,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,0.067425789,0.06743,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,0.352557486,0.35256,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,1,1.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,0.06833657,0.06834,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,0.0160444,0.01604,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,0.02558678,0.02559,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,0.245897293,0.24590,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,0.474258427,0.47426,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,0.010151478,0.01015,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,0.017889177,0.01789,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.075647303,0.07565,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2015,2015,,AFR,Africa,,WB_LI,2015,2015,Low-income,,TCD,Chad,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,0.155603041,0.15560,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,0.014933156,0.01493,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,0.006715168,0.00672,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,0.052176764,0.05218,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE60-64,60-64 years,,FMLE,Female,,,,,,,,0.107614559,0.10761,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2019,2019,,AFR,Africa,,WB_LI,2019,2019,Low-income,,TCD,Chad,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,1,1.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,0.093680811,0.09368,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,0.035441008,0.03544,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,0.058115593,0.05812,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2000,2000,,AFR,Africa,,WB_LI,2000,2000,Low-income,,TCD,Chad,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,0.524535473,0.52454,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGELT1,<1 year,,BTSX,Both sexes,,,,,,,,0.094307263,0.09431,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,0.013918834,0.01392,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,0.025827164,0.02583,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,0.197628552,0.19763,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2005,2005,,AFR,Africa,,WB_LI,2005,2005,Low-income,,TCD,Chad,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,0.382869096,0.38287,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,0.008954906,0.00895,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,PUBLISHED,Published,,2010,2010,,AFR,Africa,,WB_LI,2010,2010,Low-income,,TCD,Chad,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,0.015413493,0.01541,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,409,409.43500,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,TCD,Chad,,,,,MLE,Male,,,,,,,,430,429.56920,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,395,395.30000,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,412,412.14110,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,387,386.63570,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,400,400.23650,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,,,,MLE,Male,,,,,,,,418,418.09780,,,,,
